blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.1467259973287582,17.3714285714,0.4370959997177124,0.000899999999967,14,105,0.0,76.58958168956195,64.03117885525216,73.93972388491358,66.92464235684582,66.91757239125678,66.91757239125678,56.599412926828165,229.18882214889825,489.8336302650076
0.1541530042886734,14.8551724138,0.4293609857559204,0.0738722718905,14,106,0.0738722718905,74.96322296442418,62.43668836747679,72.5288263023644,67.18672789830919,66.61769071408975,65.09389747684804,56.599412926828165,229.18882214889825,489.8336302650076
0.092780701816082,13.1017699115,0.2584710121154785,0.00270000000003,14,107,0.0,80.02961840218575,67.35977399302396,77.65869083794087,69.96618671457844,69.94912071380594,69.94912071380594,56.599412926828165,229.18882214889825,489.8336302650076
0.2182019948959351,8.15827338129,0.3541690111160278,0.063324486942,14,108,0.178854784372,75.20354643596613,62.50452914833062,72.99588496118446,69.16505918052974,68.6486506230454,64.92274227351953,56.599412926828165,229.18882214889825,489.8336302650076
0.1400289982557297,12.3043478261,0.341594010591507,0.00269999999991,14,109,0.000899999999965,78.78083253692091,66.10192364692779,76.24294259826183,68.90784140029297,68.88813488246046,68.87055069377851,56.599412926828165,229.18882214889825,489.8336302650076
0.197832003235817,15.6076759062,0.7006400227546692,0.0248524168435,14,110,0.0248967043272,70.55140994322176,58.34730259011684,67.85010550185427,62.06206104908813,61.83278121012523,61.28352104836205,56.599412926828165,229.18882214889825,489.8336302650076
0.2988919913768768,12.2246696035,0.72120201587677,0.0198742941489,14,111,0.0189300066652,70.27001260845043,58.11861278643471,67.58381659921213,61.686696881774765,61.47679482468112,61.037644311934514,56.599412926828165,229.18882214889825,489.8336302650076
0.1454229950904846,15.3245614035,0.4654229879379272,0.000900000000031,14,112,0.00108332629209,75.88473493313131,63.35598314907577,73.19986396060062,66.30860288898998,66.30141934477052,66.27933809987735,56.599412926828165,229.18882214889825,489.8336302650076
0.0772117972373962,14.8175675676,0.2312150001525879,0.110242984175,14,113,0.101265563445,78.02608254401792,65.38832618271152,75.93670602157636,70.22422440830587,69.56237536331281,67.67650319051188,56.599412926828165,229.18882214889825,489.8336302650076
0.1623979955911636,17.6360946746,0.5711519718170166,0.0466287293488,14,114,0.0475287293488,72.41245720131081,60.07257294954218,69.81777454511786,64.30860797545324,63.91145729010236,62.89775864696651,56.599412926828165,229.18882214889825,489.8336302650076
0.2145660072565079,11.4655870445,0.4832099974155426,0.0283088874142,14,115,0.0306116552214,75.30551892630461,62.77292733889789,72.69394905780888,66.50115141134819,66.25285497349824,65.6188578836871,56.599412926828165,229.18882214889825,489.8336302650076
0.3038989901542664,9.48742746615,0.5416330099105835,0.000900000000031,14,116,0.0,74.70280717902136,62.268144920432974,71.99794531001629,65.22026478856151,65.21115364999179,65.21115364999179,56.599412926828165,229.18882214889825,489.8336302650076
0.4256730079650879,8.11764705882,0.7155900001525879,0.0124983799903,14,117,0.0097983799903,69.11350983200566,57.14912636991431,66.5121405326347,60.37859260815668,60.22008245452827,59.97426134446204,56.599412926828165,229.18882214889825,489.8336302650076
0.3118830025196075,9.62790697674,0.7158769965171814,0.00298161778965,14,118,0.0,70.8667824200503,58.6865247597201,68.11115647678542,61.711490524338274,61.679436722857645,61.679436722857645,56.599412926828165,229.18882214889825,489.8336302650076
0.2392870038747787,8.98678414097,0.3892849981784821,0.0728471620496,14,119,0.0641287798395,76.51699795333724,63.907256472493145,74.1280687717653,68.4776955949161,67.85140523552354,66.51678915499167,56.599412926828165,229.18882214889825,489.8336302650076
0.0546514987945556,9.89189189189,0.1041219979524612,0.0114522460434,14,120,0.0109026004823,83.06220112674328,70.46730849115607,81.2650053027042,72.66960239089775,72.62020483303513,72.43735059286615,56.599412926828165,229.18882214889825,489.8336302650076
0.0857070013880729,9.74358974359,0.1787199974060059,0.000899999999965,14,121,0.000900000000031,81.97819787989295,69.2700882630761,79.82369520118982,71.64824387272591,71.64327790663054,71.62724692105365,56.599412926828165,229.18882214889825,489.8336302650076
0.1025760024785995,8.86764705882,0.163222998380661,0.000900000000031,14,122,0.000898570191072,82.64492580956284,69.90169559396776,80.5387357497408,72.22810236760216,72.22319845143119,72.20729635854588,56.599412926828165,229.18882214889825,489.8336302650076
0.1207199990749359,9.87980769231,0.1935379952192307,0.0,14,123,1.42980895973e-06,82.16593894348568,69.39365252389103,79.9480855828931,71.82000462915721,71.82000462915721,71.81997871987545,56.599412926828165,229.18882214889825,489.8336302650076
0.0767149999737739,10.6097560976,0.1577820032835007,0.000900000000033,14,124,0.00270000000004,82.30897955838867,69.62193832462185,80.23659177023023,71.94235958213233,71.93767042361145,71.89031502908642,56.599412926828165,229.18882214889825,489.8336302650076
0.1245120018720627,13.4079422383,0.3404070138931274,0.133573618293,14,125,0.131389470562,75.3134301999745,62.74688241448467,73.1412906625298,68.71158006906148,67.76808362493125,65.12411074622804,56.599412926828165,229.18882214889825,489.8336302650076
0.2628560066223145,11.6533613445,0.4935660064220428,0.000899999999976,14,126,0.000940710607114,75.90346975929276,63.37304219715833,73.21286198306922,66.33121214417565,66.32276838350157,66.30252130924504,56.599412926828165,229.18882214889825,489.8336302650076
0.1674990057945251,13.8659517426,0.4856689870357513,0.0351625646061,14,127,0.0343356140627,74.81061559211679,62.31514836609495,72.2108551667759,66.15362989190811,65.86356441748694,65.14793633542837,56.599412926828165,229.18882214889825,489.8336302650076
