city,hour,T_road,T_can,Tmrt
Macao,1,-0.294618844,0.0021198627692308055,-0.320667991
Macao,2,-0.260408749,0.003405312553846198,-0.29410913
Macao,3,-0.247404512,0.006796759446153806,-0.288793502
Macao,4,-0.224794901,-0.002425593,-0.269902523
Macao,5,-0.207200382,-0.001331712,-0.256474901
Macao,6,-0.1961431,0.007262434399999882,0.2586232926950351
Macao,7,-0.30160596,-0.002681459,3.3618568708667156
Macao,8,-0.944949844,-0.023040027,6.169793577200402
Macao,9,-1.766844431,-0.027959925,8.461752748390682
Macao,10,-2.674695091,-0.075930013,10.257855628485814
Macao,11,-3.630565258,-0.082909059,10.810645855770915
Macao,12,-4.402636516,-0.098170179,10.979266816327906
Macao,13,-4.217694072,-0.074700855,10.591568160661126
Macao,14,-3.617827765,-0.0636923,9.46471754949443
Macao,15,-2.965725049,-0.069164097,7.851890107606726
Macao,16,-2.265680336,-0.045562009,5.372474534427153
Macao,17,-1.579354486,-0.022127375,2.4961893072991943
Macao,18,-1.103523843,-0.001269481,-0.226042938
Macao,19,-0.822723962,0.0020304800000000203,-0.691279816
Macao,20,-0.601471048,-0.005556006,-0.526544287
Macao,21,-0.473211383,0.006108163815384601,-0.436342175
Macao,22,-0.404385326,-0.00230324,-0.391461165
Macao,23,-0.359698378,-0.000344503,-0.364448272
Macao,24,-0.334749138,0.006039135076923128,-0.352543232
Baoding,1,-0.576804291,-0.036239837,-0.537349364
Baoding,2,-0.5250944,-0.034929097,-0.495753747
Baoding,3,-0.482028012,-0.035067942,-0.461878105
Baoding,4,-0.440091626,-0.03044052,-0.425720593
Baoding,5,-0.401696771,-0.027374734,0.10952777644568443
Baoding,6,-0.366325972,-0.023665836,2.9212685799459197
Baoding,7,-0.804280782,0.02511763344873816,5.2284918713626976
Baoding,8,-1.556909113,0.0049894707742996975,8.180631639481806
Baoding,9,-2.435083419,-0.022085325,9.540379084351349
Baoding,10,-3.45606924,-0.054523806,11.050840937080864
Baoding,11,-4.362480939,-0.075028146,10.647557761918453
Baoding,12,-4.919116017,-0.085415777,10.835907233931
Baoding,13,-4.958317458,-0.088942355,9.889553456696099
Baoding,14,-4.553698792,-0.087890567,8.684635660070722
Baoding,15,-3.836922727,-0.078994152,7.345573326777218
Baoding,16,-3.00586079,-0.066853063,5.27396798102806
Baoding,17,-2.306960594,-0.050966966,2.891789253250479
Baoding,18,-1.829996797,-0.04257309,0.34280322948587044
Baoding,19,-1.509270173,-0.024571848,-1.189351635
Baoding,20,-1.201514731,-0.046816258,-0.960514139
Baoding,21,-0.949377652,-0.048588059,-0.762860672
Baoding,22,-0.79148051,-0.040009498,-0.653388485
Baoding,23,-0.684896105,-0.034821295,-0.575642028
Baoding,24,-0.604414862,-0.029960921,-0.515131725
Chengdu,1,-0.354656826,3.322976040482832e-05,-0.285276667
Chengdu,2,-0.324172567,0.0017696365869882679,-0.26270401
Chengdu,3,-0.296620355,0.004371094292362829,-0.24098942
Chengdu,4,-0.267171909,0.0056205528224434025,-0.217335268
Chengdu,5,-0.241673957,0.008209117159824095,-0.198495548
Chengdu,6,-0.220624349,0.011755121885990314,-0.024647995
Chengdu,7,-0.600434957,0.022948745311684563,2.585042369599892
Chengdu,8,-1.341271864,0.037974138239357656,5.481135720684399
Chengdu,9,-2.262657116,0.02822925312339495,8.031003569599413
Chengdu,10,-3.080165482,-0.021506603,9.979527087442241
Chengdu,11,-3.681046396,-0.066011946,11.46323900399776
Chengdu,12,-4.097397553,-0.086688776,11.959846694325092
Chengdu,13,-4.04647387,-0.087314039,12.086528289574716
Chengdu,14,-3.557629265,-0.080163023,11.813583721422914
Chengdu,15,-2.805657193,-0.06975657,10.980938311034832
Chengdu,16,-2.109987767,-0.05665374,9.01878139242727
Chengdu,17,-1.62696223,-0.040688494,6.4750671227480705
Chengdu,18,-1.317496372,-0.027578476,3.5222150606691196
Chengdu,19,-1.017366043,-0.015380886,0.37444094493329866
Chengdu,20,-0.750676199,-0.03460596,-0.572967346
Chengdu,21,-0.590144572,-0.024898714,-0.455632262
Chengdu,22,-0.514658948,-0.020918307,-0.403446583
Chengdu,23,-0.456892109,-0.010939319,-0.35985063
Chengdu,24,-0.409039155,-0.005187069,-0.324776896
Dalian,1,-0.368968618,-0.00900596,-0.347208346
Dalian,2,-0.335867639,-0.00919762,-0.319553394
Dalian,3,-0.312398998,-0.009218944,-0.299921127
Dalian,4,-0.279145769,-0.007226375,-0.271362834
Dalian,5,-0.251961295,-0.005129818,0.339277538321521
Dalian,6,-0.235916941,0.002476785133179715,3.3823287240661983
Dalian,7,-0.553645783,0.008332296779403312,6.018379086584652
Dalian,8,-1.035134738,0.005206841817600321,8.196290440128072
Dalian,9,-1.674138586,-0.018405386,10.530958438030746
Dalian,10,-2.326945005,-0.007274581,11.414891894320453
Dalian,11,-2.947712177,-0.030234299,11.540354486890715
Dalian,12,-3.341021996,-0.066929647,11.14728875655685
Dalian,13,-3.46026871,-0.033966343,10.328462464846357
Dalian,14,-3.380998683,-0.054892006,9.097851491733813
Dalian,15,-2.977431972,-0.073213008,7.024758634644667
Dalian,16,-2.382476475,-0.035776065,4.926458810348565
Dalian,17,-1.798357608,-0.044017805,2.040810305220339
Dalian,18,-1.288215627,-0.029481006,-0.490386816
Dalian,19,-0.946514537,-0.00916746,-0.82968867
Dalian,20,-0.710482369,-0.032784166,-0.619474338
Dalian,21,-0.570601956,-0.026886886,-0.504288831
Dalian,22,-0.479134303,-0.016774543,-0.432062411
Dalian,23,-0.43054755,-0.017975796,-0.396575761
Dalian,24,-0.392727599,-0.015830014,-0.366463791
Ordos,1,-0.419226315,-0.027285885,-0.393324253
Ordos,2,-0.374527844,-0.023880942,-0.35787656
Ordos,3,-0.339542849,-0.019707415,-0.33048942
Ordos,4,-0.3111032,-0.018249121,-0.30694193
Ordos,5,-0.285972584,-0.017909572,-0.283692004
Ordos,6,-0.430058735,-0.008320032,1.1798463470260712
Ordos,7,-1.124493141,0.0008282730678528487,4.183789019918945
Ordos,8,-1.835179719,-0.034066862,7.059587922331563
Ordos,9,-2.585632361,-0.065388503,9.313805073511533
Ordos,10,-3.343314122,-0.086694504,11.21330395930215
Ordos,11,-3.840345045,-0.103794048,12.560817885001653
Ordos,12,-4.00127994,-0.106613369,12.820206371334871
Ordos,13,-3.921703158,-0.106963208,12.154565511894724
Ordos,14,-3.570424254,-0.10168914,11.708971903988733
Ordos,15,-2.971606386,-0.085160622,9.956307226899899
Ordos,16,-2.318441868,-0.063908229,8.139525755703534
Ordos,17,-1.776331014,-0.045053651,5.600403544233089
Ordos,18,-1.431844424,-0.009000222,2.4771959997189876
Ordos,19,-1.182461631,-0.017018302,-0.381450122
Ordos,20,-0.911216852,-0.038374285,-0.757047367
Ordos,21,-0.722777793,-0.0337418,-0.624280867
Ordos,22,-0.604971721,-0.033276582,-0.534882368
Ordos,23,-0.519188802,-0.028797194,-0.468573771
Ordos,24,-0.451939835,-0.020557331,-0.415630284
Foshan,1,-0.310674806,-0.001542388,-0.261066258
Foshan,2,-0.281982574,-0.001085352,-0.239247132
Foshan,3,-0.257022715,-0.000739489,-0.218734966
Foshan,4,-0.231406022,0.001838118894490734,-0.198340859
Foshan,5,-0.211802327,0.003154392413513092,-0.182162197
Foshan,6,-0.192665805,0.0051766258827721295,0.06670999924093035
Foshan,7,-0.170949604,0.005646485668155852,3.139230327618135
Foshan,8,-0.829254988,0.0064887987736448735,5.929965218512902
Foshan,9,-1.690934945,0.004736549244472455,8.834706222732063
Foshan,10,-2.696476624,-0.062045228,9.942367102324594
Foshan,11,-3.562999416,-0.099286125,11.228413558247636
Foshan,12,-3.9410519,-0.06984731,11.491424060913236
Foshan,13,-3.896222797,-0.101788478,11.098848217745092
Foshan,14,-3.543668915,-0.088891313,9.712957796991502
Foshan,15,-2.95594382,-0.047376008,8.027290560549876
Foshan,16,-2.297359022,-0.0691145,5.566506684754326
Foshan,17,-1.658502166,-0.043401437,2.597951146923854
Foshan,18,-1.235753569,-0.014715454,-0.221772061
Foshan,19,-0.964482386,-0.012709016,-0.76447476
Foshan,20,-0.693599344,-0.027271314,-0.551229972
Foshan,21,-0.531411367,-0.022531095,-0.428155143
Foshan,22,-0.44793072,-0.008915226,-0.364038267
Foshan,23,-0.391237216,-0.004391373,-0.321926914
Foshan,24,-0.349649528,-0.002850898,-0.290856889
Guangzhou,1,-0.311631359,-0.002337261,-0.263298813
Guangzhou,2,-0.282716697,-0.001804646,-0.24126661
Guangzhou,3,-0.25781399,-0.001937532,-0.220873671
Guangzhou,4,-0.23195628,0.001424022129617103,-0.200006688
Guangzhou,5,-0.212294058,0.0026958786154789955,-0.183690372
Guangzhou,6,-0.193309017,0.00474629414136131,0.21766117960648657
Guangzhou,7,-0.171053132,0.005447363560112412,3.347543563627761
Guangzhou,8,-0.809669058,0.0077126614707098825,6.488716513669979
Guangzhou,9,-1.657485035,0.006755011241411499,8.444457553232235
Guangzhou,10,-2.665908506,-0.052951867,10.083232811021752
Guangzhou,11,-3.558071733,-0.088297171,11.291240365423096
Guangzhou,12,-3.962756044,-0.062181442,11.311739904926926
Guangzhou,13,-3.906439031,-0.090155701,10.846704916011246
Guangzhou,14,-3.53276356,-0.079594552,9.539224009540629
Guangzhou,15,-2.930390386,-0.043284599,7.916349728214957
Guangzhou,16,-2.26691823,-0.061169031,5.27042657101942
Guangzhou,17,-1.64143321,-0.040707682,2.399533264710229
Guangzhou,18,-1.226679691,-0.015046891,-0.350948075
Guangzhou,19,-0.957481125,-0.011336196,-0.761925966
Guangzhou,20,-0.694057054,-0.03073875,-0.554878033
Guangzhou,21,-0.532706482,-0.026383331,-0.431782117
Guangzhou,22,-0.448771246,-0.009779719,-0.366593848
Guangzhou,23,-0.392582839,-0.005361712,-0.324803949
Guangzhou,24,-0.351136612,-0.005145915,-0.293981085
Hangzhou,1,-0.975660211,-0.149809257,-0.847043655
Hangzhou,2,-0.849653613,-0.133574603,-0.749092111
Hangzhou,3,-0.737228384,-0.102710376,-0.652135386
Hangzhou,4,-0.7005345,-0.100205117,-0.627725344
Hangzhou,5,-0.619883015,-0.064851091,-0.528554097
Hangzhou,6,-0.570167504,-0.059565297,1.522354684615636
Hangzhou,7,-0.793001457,-0.005444095,4.557654413015203
Hangzhou,8,-1.401891827,-0.01209672,7.160167246286533
Hangzhou,9,-2.278044333,-0.026375588,9.180939675141502
Hangzhou,10,-3.329432097,-0.081974146,10.216659717796187
Hangzhou,11,-4.242424591,-0.102309966,10.523731989780975
Hangzhou,12,-4.74471652,-0.102705953,10.349636857420666
Hangzhou,13,-4.79926955,-0.1069641,9.65326073809077
Hangzhou,14,-4.4584894,-0.102011467,8.1261325491546
Hangzhou,15,-3.82767235,-0.092042627,6.304680685124417
Hangzhou,16,-2.966728979,-0.069450783,3.9128252747192263
Hangzhou,17,-2.096912802,-0.047216139,1.2514866015472115
Hangzhou,18,-1.483223925,-0.019800543,-0.967060873
Hangzhou,19,-1.114088264,-0.044389772,-0.86289158
Hangzhou,20,-0.83723453,-0.030047071,-0.653408183
Hangzhou,21,-0.686562364,-0.023325922,-0.543512163
Hangzhou,22,-0.591698979,-0.009603139,-0.470249341
Hangzhou,23,-0.531025801,-0.008110965,-0.426655002
Hangzhou,24,-0.476018547,-0.003923029,-0.387382938
Hefei,1,-1.022170308,-0.131489458,-0.903965061
Hefei,2,-0.931675854,-0.147041485,-0.848034351
Hefei,3,-0.850925534,-0.1349384,-0.779450635
Hefei,4,-0.761592945,-0.103584196,-0.696057678
Hefei,5,-0.687055654,-0.083932472,-0.630059921
Hefei,6,-0.647689303,-0.086412958,0.7770566330426933
Hefei,7,-0.773630334,-0.064276578,3.679116501749048
Hefei,8,-1.215268198,-0.012888845,6.283661205875459
Hefei,9,-1.943318189,-0.024815657,8.22426811608039
Hefei,10,-2.865742158,-0.053895096,9.412846964586945
Hefei,11,-3.734463021,-0.079432247,10.46861675263622
Hefei,12,-4.246240928,-0.078031495,10.373592226905812
Hefei,13,-4.28205853,-0.083584394,9.622095007785546
Hefei,14,-3.907366684,-0.075959436,8.26456843578517
Hefei,15,-3.257484481,-0.064170351,6.645895715862305
Hefei,16,-2.509994559,-0.053963518,4.429589747225972
Hefei,17,-1.837050084,-0.040795022,1.8184661809191793
Hefei,18,-1.364615939,-0.023591712,-0.585967864
Hefei,19,-1.074071534,-0.013916735,-0.892862194
Hefei,20,-0.824513196,-0.024363528,-0.686511766
Hefei,21,-0.665659861,-0.019198476,-0.563507451
Hefei,22,-0.56951124,-0.005056202,-0.484596603
Hefei,23,-0.503588826,0.005745966514109007,-0.431858181
Hefei,24,-0.442243061,0.014778207097810006,-0.38248284
Huizhou,1,-1.609139497,-0.597804147,-1.419559711
Huizhou,2,-1.452346346,-0.55464554,-1.294960867
Huizhou,3,-1.336968687,-0.523561524,-1.20197984
Huizhou,4,-1.24368562,-0.490442782,-1.123960143
Huizhou,5,-1.158820866,-0.457590269,-1.051344097
Huizhou,6,-1.089216089,-0.427118304,-0.06602409
Huizhou,7,-1.136149913,-0.337982663,3.351970930029011
Huizhou,8,-1.670982094,-0.321684198,6.389398521630909
Huizhou,9,-2.463272832,-0.202227464,8.628585396619622
Huizhou,10,-3.441214651,-0.134092803,10.224721659002883
Huizhou,11,-4.354589106,-0.125257704,10.940273626969867
Huizhou,12,-4.987600539,-0.123252821,10.831925805525952
Huizhou,13,-4.949302057,-0.115416119,10.112788260627728
Huizhou,14,-4.431588347,-0.107996464,9.25836574670636
Huizhou,15,-3.689077643,-0.118109109,7.383849397845185
Huizhou,16,-2.811259393,-0.069546077,4.953012936583268
Huizhou,17,-2.034128491,-0.055500259,2.196291843024041
Huizhou,18,-1.544448045,-0.048998389,-0.584662086
Huizhou,19,-1.255311029,-0.030321296,-0.977111103
Huizhou,20,-0.970288488,-0.045302038,-0.764004907
Huizhou,21,-0.793995753,-0.027695683,-0.630432339
Huizhou,22,-0.702665682,-0.018996573,-0.561767767
Huizhou,23,-0.637107485,-0.013501612,-0.512299396
Huizhou,24,-0.577802814,-0.005438467,-0.465236289
Jinan,1,-0.482160349,-0.001173477,-0.420076608
Jinan,2,-0.427552276,0.0023022429242124005,-0.377689018
Jinan,3,-0.383974084,0.004427280929330901,-0.342661391
Jinan,4,-0.347542035,0.00481451217647379,-0.313825804
Jinan,5,-0.31368305,0.005234617400659796,0.017418659631913885
Jinan,6,-0.284339039,0.005300329048959561,2.702439989391659
Jinan,7,-0.721757733,0.017545772142898215,5.199195946233456
Jinan,8,-1.456522402,-0.008540728,7.7256114372395865
Jinan,9,-2.425866721,-0.031001023,10.030097691645778
Jinan,10,-3.432460309,-0.04934182,10.063280519429629
Jinan,11,-4.362202715,-0.073734315,11.191187945008796
Jinan,12,-5.099619133,-0.109353594,10.001941417770388
Jinan,13,-5.201647192,-0.096455221,8.710201182900729
Jinan,14,-4.779880551,-0.088733097,8.671433975846874
Jinan,15,-4.033087664,-0.076902506,6.837466748828452
Jinan,16,-3.11944548,-0.059843871,4.6942855278253575
Jinan,17,-2.308403438,-0.043853375,2.1907975826468076
Jinan,18,-1.712420168,-0.024590568,-0.136366152
Jinan,19,-1.373213927,0.00386120328218169,-1.150241825
Jinan,20,-1.064089003,-0.013039441,-0.863901668
Jinan,21,-0.835707112,-0.006997682,-0.68206141
Jinan,22,-0.696638316,-0.009175121,-0.578872412
Jinan,23,-0.59953687,-0.008118167,-0.506026449
Jinan,24,-0.527698637,-0.003572393,-0.451179911
Jinhua,1,-0.441734768,-0.019200963,-0.348545773
Jinhua,2,-0.403706035,-0.015995842,-0.321049182
Jinhua,3,-0.371194604,-0.01294528,-0.297525725
Jinhua,4,-0.342466704,-0.010225149,-0.275965932
Jinhua,5,-0.316911101,-0.005831044,-0.254074566
Jinhua,6,-0.290408579,0.002314607390070959,1.6083642560843245
Jinhua,7,-0.562618947,0.0506815810070921,4.752169962567782
Jinhua,8,-1.322172067,0.018847243843971687,7.446053305514153
